,TF1,G1,G2,G3,TF2,G4,G5,G6,TF6,G7,G8,G9,TF3,TF4,TF5,TF7,model_id,timepoint
0,0.6381999999999968,0.5343419999999984,0.5321059999999999,0.5277139999999991,0.3706009999999991,0.4542829999999979,0.45512299999999867,0.45869399999999877,0.4345579999999991,0.4795679999999983,0.4792349999999983,0.49875199999999836,0.5007799999999988,0.49095899999999926,0.5121959999999993,0.689051999999996,bn_6,0.0
1,0.8035829999999988,0.6638480000000004,0.666704,0.6636379999999995,0.20550900000000055,0.33772399999999997,0.331933,0.33923000000000003,0.2739760000000003,0.3961089999999996,0.39215399999999967,0.39822499999999916,0.5121490000000001,0.5390919999999997,0.6046509999999988,0.8843769999999979,bn_6,1.0
2,0.902046000000001,0.7828700000000001,0.7973450000000006,0.7925340000000006,0.10211199999999993,0.21177700000000005,0.2058280000000001,0.21258400000000016,0.1449800000000002,0.2658839999999997,0.26152499999999973,0.267966,0.5697180000000011,0.6338440000000002,0.7327340000000012,0.955080000000001,bn_6,2.0
3,0.9552060000000002,0.878241,0.8869509999999998,0.8795080000000003,0.05519700000000001,0.12045399999999988,0.114905,0.12355099999999992,0.06617700000000001,0.15233500000000008,0.154279,0.165353,0.6550860000000003,0.7441230000000006,0.8385470000000008,0.9844960000000006,bn_6,3.0
4,0.9786779999999994,0.9388889999999993,0.9398369999999995,0.9335769999999995,0.02975799999999999,0.07019699999999998,0.06809499999999997,0.07153199999999996,0.031597,0.08658499999999998,0.08701199999999995,0.08687399999999998,0.7481229999999998,0.8383189999999996,0.9134969999999997,0.9940539999999995,bn_6,4.0
5,0.9909819999999999,0.971371,0.9671700000000002,0.96588,0.016886,0.040036000000000016,0.039572,0.04092500000000002,0.014398999999999999,0.050108999999999994,0.045509999999999995,0.0463,0.8299529999999996,0.8997389999999997,0.9535009999999999,0.9985139999999998,bn_6,5.0
6,0.9959039999999999,0.9852519999999999,0.982532,0.9824559999999998,0.008192000000000003,0.021267000000000008,0.01988700000000001,0.02345,0.00677,0.027544000000000003,0.022427000000000006,0.025692000000000003,0.8879309999999999,0.9445659999999999,0.977015,0.999501,bn_6,6.0
7,0.9978549999999999,0.993092,0.9917159999999998,0.9921649999999999,0.004465,0.013432,0.010460000000000002,0.012513999999999999,0.003517,0.01384,0.011405,0.012332,0.930618,0.968312,0.9885879999999999,0.9995029999999999,bn_6,7.0
8,0.9985269999999997,0.9968519999999998,0.9952609999999997,0.9962189999999997,0.0022040000000000002,0.006025,0.005763000000000001,0.005927000000000001,0.0016409999999999999,0.006485,0.006856000000000002,0.007145,0.9584509999999999,0.9826119999999999,0.9935209999999999,0.9997209999999997,bn_6,8.0
9,0.9990000000000001,0.998249,0.998438,0.9979910000000001,0.001127,0.003181,0.004710000000000001,0.002836000000000001,0.0005,0.0022429999999999998,0.002953,0.004034,0.9766130000000002,0.9926040000000002,0.9968330000000002,1.0000000000000002,bn_6,9.0
10,0.999002,0.998713,0.999002,0.9988579999999999,0.001,0.002,0.0023610000000000003,0.001539,0.000177,0.000478,0.001856,0.0014589999999999998,0.9874209999999999,0.997366,0.998797,1.0000019999999998,bn_6,10.0
11,0.999,0.999,0.999,0.999,0.001,0.001585,0.001423,0.001319,0.0,0.0,6.8e-05,0.0005,0.994509,0.998651,0.999174,1.0,bn_6,11.0
12,0.9996589999999999,0.9994669999999998,0.9989999999999998,0.9994589999999998,0.000611,0.0013999999999999998,0.000712,0.001,0.0,0.0,0.0,0.0005,0.99749,0.999,0.9994999999999999,0.9999999999999999,bn_6,12.0
13,1.0,1.0,0.9994419999999999,1.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,6.3e-05,0.9989819999999999,0.9992129999999999,0.9994999999999999,1.0,bn_6,13.0
14,1.0,1.0,0.9995,1.0,0.0,0.000459,0.0,0.000198,0.0,0.0,0.0,0.0,0.9993700000000001,0.9997600000000001,0.999866,1.0,bn_6,14.0
15,1.0,1.0,0.9995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_6,15.0
16,1.0,1.0,0.999814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_6,16.0
17,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_6,17.0
18,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_6,18.0
19,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_6,19.0
20,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_6,20.0
21,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_6,21.0
22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_6,22.0
23,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_6,23.0
24,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_6,24.0
25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_6,25.0
26,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_6,26.0
27,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_6,27.0
28,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_6,28.0
29,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_6,29.0
30,0.6108599999999971,0.5334959999999975,0.5383969999999983,0.5387809999999993,0.5989759999999974,0.5214979999999989,0.5165509999999984,0.5275309999999979,0.45317699999999944,0.5040559999999978,0.4773769999999994,0.4802949999999985,0.5098739999999987,0.5190099999999984,0.5199139999999985,0.6759979999999978,bn_3,0.0
31,0.7067819999999995,0.6243439999999997,0.6277079999999993,0.625544,0.6945889999999999,0.6124299999999994,0.6063809999999992,0.6092809999999991,0.29329099999999947,0.41791499999999987,0.3951450000000001,0.408245,0.526803999999999,0.5549510000000002,0.5952110000000006,0.8791099999999997,bn_3,1.0
32,0.7448550000000002,0.6922060000000007,0.6986740000000004,0.6979540000000002,0.7347319999999998,0.6786330000000002,0.6762009999999995,0.6781350000000005,0.1556620000000002,0.2857320000000002,0.27460500000000004,0.28666200000000014,0.5736749999999999,0.6285989999999999,0.7205670000000006,0.9527080000000002,bn_3,2.0
33,0.7872830000000004,0.739044,0.7413710000000002,0.7423350000000001,0.7689610000000002,0.7225690000000008,0.7260580000000003,0.7287349999999999,0.074818,0.17350599999999983,0.16915999999999984,0.17440199999999995,0.6413140000000003,0.7307200000000005,0.8308340000000005,0.9813180000000006,bn_3,3.0
