,Pelle,Slmb,Cactus,Dif,Dorsal,Toll,MyD88,Nec,Tube,Spz,Targets,model_id,timepoint
66,0.19702299999999998,0.000858,0.9968859999999998,0.012647000000000002,0.011526999999999999,0.026013000000000005,0.06393000000000001,0.9993859999999999,0.118309,0.006052,0.018217,bn_14,6.0
67,0.12734,0.000427,0.9976109999999999,0.007526,0.006158,0.012248,0.035852,0.9999989999999999,0.07201500000000001,0.002148,0.008010999999999999,bn_14,7.0
68,0.078451,0.0,0.998985,0.003011,0.004636,0.007205,0.019298,1.0,0.04133100000000001,0.000808,0.005387,bn_14,8.0
69,0.048185,0.0,0.9998529999999999,0.0012479999999999998,0.002808,0.004205,0.009753000000000001,1.000001,0.02489,0.000268,0.0030859999999999998,bn_14,9.0
70,0.031176000000000002,0.0,1.000001,0.000166,0.001756,0.001119,0.004707,1.000001,0.013975,0.0,0.000676,bn_14,10.0
71,0.01715,0.0,0.999999,0.0,0.00067,0.001,0.003051,0.999999,0.007032,0.0,7.1e-05,bn_14,11.0
72,0.009101999999999999,0.0,1.0000010000000001,0.0,8.3e-05,0.00056,0.002184,1.0000010000000001,0.005214,0.0,0.0,bn_14,12.0
73,0.0048920000000000005,0.0,1.0,0.0,0.0,0.0,0.001142,1.0,0.002388,0.0,0.0,bn_14,13.0
74,0.002203,0.0,1.0,0.0,0.0,0.0,3.8e-05,1.0,0.00066,0.0,0.0,bn_14,14.0
75,0.001143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0005,0.0,0.0,bn_14,15.0
76,0.0005,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.000443,0.0,0.0,bn_14,16.0
77,0.000219,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_14,17.0
78,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_14,18.0
79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_14,19.0
80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_14,20.0
81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_14,21.0
82,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_14,22.0
83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_14,23.0
84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_14,24.0
85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_14,25.0
86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_14,26.0
87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_14,27.0
88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_14,28.0
89,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_14,29.0
90,0.5003010000000004,0.31900900000000015,0.627755,0.4678700000000003,0.4673190000000004,0.5014240000000006,0.5158280000000001,0.6821200000000004,0.5048360000000008,0.45600600000000036,0.5783960000000004,bn_6,0.0
91,0.5025429999999995,0.11785100000000003,0.8004239999999999,0.34374600000000005,0.340944,0.410216,0.4767350000000002,0.8871819999999994,0.5013449999999996,0.2760040000000002,0.5743380000000001,bn_6,1.0
92,0.4923229999999998,0.04308100000000001,0.8993070000000001,0.20962300000000003,0.20682999999999996,0.26809900000000003,0.37454000000000004,0.9565170000000001,0.44923899999999994,0.12963300000000003,0.4424960000000001,bn_6,2.0
93,0.4285019999999999,0.014359000000000002,0.9566469999999999,0.11929500000000004,0.12158600000000004,0.15440800000000002,0.26643699999999987,0.983422,0.35946399999999973,0.060992,0.3001769999999999,bn_6,3.0
94,0.35906099999999996,0.005385,0.983248,0.065062,0.060857999999999995,0.08716099999999999,0.16981200000000005,0.9926830000000001,0.265669,0.029129,0.19384399999999996,bn_6,4.0
