,Myc,Bclaf1,CDK46CycD,Junb,CIPKIP,Gata2,Ikzf1,Spi1,Cebpa,Egr1,Gata1,Klf1,Fli1,Zfpm1,Tal1,model_id,timepoint
8306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0088,0.0,0.8170000000000001,0.0966,0.7204,0.8170000000000001,0.8170000000000001,bn127,26.0
8307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0088,0.0,0.8170000000000001,0.0966,0.7204,0.8170000000000001,0.8170000000000001,bn127,27.0
8308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0088,0.0,0.8170000000000001,0.0966,0.7204,0.8170000000000001,0.8170000000000001,bn127,28.0
8309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0088,0.0,0.8170000000000001,0.0966,0.7204,0.8170000000000001,0.8170000000000001,bn127,29.0
8310,0.054147000000000035,0.6389359999999992,0.26443300000000014,0.013629,0.0023879999999999995,0.9018709999999991,0.34210800000000013,0.0,0.25334800000000013,0.0023539999999999998,0.358493,0.016366,0.7316769999999994,0.42024399999999973,0.7386190000000001,bn98,0.0
8311,0.10904000000000001,0.29274099999999953,0.3502919999999996,0.06563300000000011,0.030018999999999983,0.5707390000000003,0.5743990000000004,5.3e-05,0.267865,0.017215,0.7420869999999996,0.096658,0.6342489999999994,0.5530679999999999,0.6619729999999998,bn98,1.0
8312,0.08295500000000004,0.1651049999999999,0.26004400000000033,0.08803000000000014,0.06050900000000001,0.2994210000000001,0.4687189999999996,0.001218,0.139523,0.02948400000000002,0.8620030000000005,0.158486,0.6889189999999994,0.7257450000000001,0.7630509999999998,bn98,2.0
8313,0.049587,0.10302499999999998,0.1780700000000002,0.07646999999999998,0.07385099999999999,0.14497100000000007,0.3071530000000001,0.002839,0.06030499999999997,0.024991000000000017,0.8948419999999995,0.17221900000000007,0.728177,0.8290519999999999,0.838996,bn98,3.0
8314,0.02419700000000001,0.059728,0.1143339999999999,0.056913999999999965,0.06865099999999993,0.067544,0.176673,0.0030789999999999997,0.027514999999999998,0.016106000000000006,0.8966380000000008,0.161846,0.7463250000000005,0.8707300000000004,0.8772830000000007,bn98,4.0
8315,0.011701999999999999,0.032366,0.07052000000000001,0.03851700000000001,0.053369000000000014,0.031305999999999994,0.08962499999999995,0.0034000000000000002,0.011974000000000002,0.010388000000000001,0.8938479999999998,0.15048400000000003,0.7524869999999998,0.8849089999999998,0.8898169999999996,bn98,5.0
