,TF1,G1,G2,G3,TF2,G4,G5,G6,TF6,G7,G8,G9,TF3,TF4,TF5,TF7,model_id,timepoint
43,0.9952399999999991,0.9717609999999995,0.9702249999999993,0.9733559999999996,0.008090000000000002,0.011048000000000002,0.010904000000000002,0.009722000000000003,0.004742,0.02775600000000001,0.026727000000000008,0.028056000000000005,0.7964479999999994,0.9103499999999994,0.9723169999999993,1.000006999999999,bn7,5.0
44,0.9985269999999995,0.98842,0.9863359999999997,0.9897899999999997,0.004532999999999999,0.007952,0.007725999999999999,0.0073820000000000005,0.002229,0.012678999999999998,0.011728999999999998,0.013650999999999998,0.8847409999999993,0.9569849999999993,0.9876339999999993,0.9999969999999994,bn7,6.0
45,0.9995769999999997,0.9953659999999999,0.994325,0.9956429999999998,0.0020050000000000003,0.005268,0.004972999999999999,0.004818,0.00082,0.005321999999999999,0.004912999999999999,0.006200999999999999,0.9382969999999997,0.9815579999999997,0.9948329999999995,1.0000019999999998,bn7,7.0
46,0.9998749999999998,0.9986369999999999,0.99784,0.998143,0.000901,0.0026069999999999995,0.0029969999999999992,0.0024389999999999998,0.000355,0.001879,0.001892,0.001766,0.9692219999999999,0.991375,0.9979219999999999,0.9999959999999999,bn7,8.0
47,0.9999950000000001,0.999471,0.998837,0.999467,0.00032199999999999997,0.001059,0.00149,0.001041,0.000196,0.000658,0.0010530000000000001,0.0007519999999999998,0.9842790000000001,0.9954880000000002,0.9989850000000001,0.9999990000000001,bn7,9.0
48,1.0000010000000001,0.9999180000000001,0.9993340000000001,0.999947,0.0001,0.000339,0.0006320000000000001,0.0004,0.0001,0.000287,0.0004760000000000001,0.000254,0.9926720000000001,0.9980810000000001,0.9996220000000001,1.0000010000000001,bn7,10.0
49,1.0000000000000002,1.0000000000000002,0.9997780000000001,1.0000000000000002,0.0001,0.0002,0.000375,0.000127,9e-05,0.0002,0.00011200000000000001,0.000153,0.996341,0.999197,0.9997,1.0000000000000002,bn7,11.0
50,1.0,1.0,0.999961,1.0,0.0001,0.0002,0.000145,0.0001,0.0,0.000115,0.0001,0.0,0.9979140000000001,0.999754,0.999881,1.0,bn7,12.0
51,0.9999979999999999,0.9999979999999999,0.9999979999999999,0.9999979999999999,3e-06,9.700000000000001e-05,7.2e-05,1.9999999999999998e-05,0.0,9.999999999999999e-05,9.999999999999999e-05,0.0,0.998973,0.999929,0.999977,0.9999979999999999,bn7,13.0
52,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.5e-05,9.999999999999999e-05,0.0,0.999513,1.0,1.0,1.0,bn7,14.0
53,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.999804,1.0,1.0,1.0,bn7,15.0
54,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,1.0,1.0,1.0,1.0,bn7,16.0
55,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn7,17.0
56,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn7,18.0
57,0.0009109999999999999,0.00014,0.000227,0.000133,0.00034,6.599999999999999e-05,0.0,4.4e-05,0.632149,0.8975969999999996,0.8969839999999997,0.8959719999999999,0.004788000000000004,0.023686999999999996,0.10327100000000003,0.9999989999999995,toy_reprogramming_1,0.0
58,0.017632000000000005,0.005281999999999998,0.005788,0.005634,0.016359999999999996,0.0043,0.003797,0.0045910000000000005,0.23258,0.5644430000000003,0.5613750000000002,0.5630710000000001,0.07053399999999999,0.193871,0.4369389999999999,0.9999960000000006,toy_reprogramming_1,1.0
59,0.07868199999999997,0.032614000000000004,0.03313699999999999,0.03260799999999999,0.07813099999999998,0.032087000000000004,0.031332000000000006,0.032697,0.085577,0.29338699999999984,0.2888639999999999,0.2943109999999998,0.24417500000000011,0.4493689999999997,0.7069230000000002,0.9999990000000005,toy_reprogramming_1,2.0
60,0.178287,0.09779999999999994,0.09725299999999998,0.09588399999999997,0.17573799999999998,0.09601399999999999,0.09604699999999997,0.09598999999999999,0.031514,0.14257900000000007,0.13718799999999995,0.13879300000000003,0.4606250000000001,0.6754630000000005,0.8640150000000005,1.0000010000000006,toy_reprogramming_1,3.0
61,0.28101599999999993,0.18770499999999993,0.18917999999999996,0.18793199999999996,0.2776199999999999,0.18335700000000002,0.181648,0.18530500000000003,0.011664,0.06555899999999999,0.06316100000000001,0.060431,0.6549860000000001,0.8254340000000001,0.9374170000000002,1.0000040000000001,toy_reprogramming_1,4.0
62,0.36375999999999986,0.27738799999999997,0.28149099999999994,0.28120399999999995,0.36020199999999997,0.275768,0.274899,0.27551699999999996,0.004285,0.028928000000000002,0.027535999999999998,0.025570999999999997,0.7930750000000001,0.909984,0.9731019999999999,1.0,toy_reprogramming_1,5.0
63,0.4203099999999998,0.3556699999999999,0.3532719999999999,0.3570669999999999,0.4194900000000001,0.35518500000000003,0.351886,0.35109600000000013,0.001522,0.011949000000000001,0.011543,0.011387999999999999,0.8829790000000002,0.954702,0.9883250000000001,0.9999940000000004,toy_reprogramming_1,6.0
64,0.454688,0.4085269999999999,0.406975,0.40929199999999993,0.4556009999999999,0.4091289999999999,0.406966,0.4097279999999999,0.000516,0.0049900000000000005,0.004919,0.004893999999999998,0.938002,0.9788140000000001,0.9952309999999998,1.000001,toy_reprogramming_1,7.0
65,0.476958,0.4466819999999999,0.44468599999999997,0.445916,0.476114,0.44549099999999997,0.44671,0.44595,0.00017,0.0021839999999999997,0.002058,0.001964,0.9687340000000001,0.9906140000000001,0.9980700000000001,0.9999950000000002,toy_reprogramming_1,8.0
66,0.488812,0.47018400000000005,0.470005,0.471559,0.487465,0.468371,0.470122,0.46928,6.4e-05,0.000736,0.000898,0.00036800000000000005,0.9849700000000001,0.9950930000000002,0.9990790000000002,1.0000000000000002,toy_reprogramming_1,9.0
