,"Invasion_simulation_50.csv","Invasion_simulation_100.csv","Invasion_simulation_250.csv","Invasion_simulation_500.csv","Invasion_simulation_750.csv","Invasion_simulation_1000.csv","Invasion_simulation_2500.csv","Invasion_simulation_5000.csv","Invasion_simulation_7500.csv","Invasion_simulation_10000.csv"
119,0.033787370765025,0.041944159063702,0.061106551058225,0.059880514657051,0.062597849176653,0.060368399422579,0.060949396405452,0.070125608647242,0.067140320598041,0.062695376318641
120,0.033294850892265,0.041948001206286,0.060386161673012,0.059805412383544,0.061614030731085,0.060372255149011,0.060335081113091,0.07013722463859,0.06714804579201,0.062718540665826
121,0.032902283958049,0.041982556090419,0.060393880579349,0.059813132675637,0.05863679117271,0.058378392797785,0.060327495740811,0.065789885707943,0.06715577104707,0.062710967255187
122,0.032909952903253,0.042001767606819,0.060394015028191,0.058309867806249,0.058640643912511,0.058360347032434,0.060335215225562,0.065790218582637,0.067148394098083,0.062726410429751
123,0.03295210423456,0.042051719340733,0.060386430479424,0.056504514907717,0.058656055024326,0.058387325041701,0.060346794567465,0.065805690165753,0.067152256764483,0.062715124276818
124,0.032944376888381,0.041844899581906,0.060394149478632,0.05652766543074,0.058663760671802,0.057013831692346,0.05892779418547,0.065828898000185,0.067198261041923,0.06203338574039
125,0.033005733962624,0.040189540104403,0.060409587660659,0.056520060132382,0.058686877980514,0.057017684414977,0.058989530878557,0.065192965576126,0.067209849543083,0.062064267531107
126,0.032959542276796,0.040281721073215,0.060413447244419,0.057017205493992,0.058690730918717,0.057033095458243,0.058230263306462,0.063541581520181,0.068185626225901,0.060669723343917
127,0.03296337717786,0.040300926551883,0.060417306843481,0.056502707649302,0.057657547247283,0.057067771199136,0.058299708437204,0.063618746947981,0.06741462909731,0.0606660004502
128,0.032970873913728,0.040308608850546,0.058732779265333,0.056510426828257,0.057661400321743,0.05707933005438,0.058369403537554,0.06363034526631,0.067422365409104,0.06066985939482
