,Myc,Bclaf1,CDK46CycD,Junb,CIPKIP,Gata2,Ikzf1,Spi1,Cebpa,Egr1,Gata1,Klf1,Fli1,Zfpm1,Tal1,model_id,timepoint
4115,0.012107999999999997,0.035993,0.069043,0.9999999999999999,0.996118,0.06568000000000002,0.15509400000000004,0.000575,0.011092000000000001,0.15159000000000003,0.9960629999999999,0.0,0.9999999999999999,0.9763190000000002,0.9768599999999998,bn584,5.0
4116,0.004659,0.020356,0.041269,1.000003,0.998923,0.03144600000000001,0.085624,0.0002,0.0032990000000000003,0.08154700000000001,0.9980220000000001,0.0,1.000003,0.9901570000000001,0.989813,bn584,6.0
4117,0.001938,0.008203,0.021838,1.0,0.999651,0.014865,0.045439999999999994,3.9e-05,0.000916,0.042200999999999995,0.998929,0.0,1.0,0.996488,0.996149,bn584,7.0
4118,0.000983,0.00443,0.012048999999999999,0.9999979999999999,0.9998729999999999,0.0063219999999999995,0.021366,0.0,6.1e-05,0.022508999999999998,0.999598,0.0,0.9999979999999999,0.998467,0.9990089999999999,bn584,8.0
4119,0.000589,0.002112,0.0062970000000000005,1.000001,1.000001,0.0031910000000000003,0.009479,0.0,0.0,0.010169999999999998,0.9998089999999998,0.0,1.000001,0.9987989999999999,0.9993599999999999,bn584,9.0
4120,0.0004,0.001,0.002646,1.000002,1.000002,0.0016610000000000001,0.004527,0.0,0.0,0.0048649999999999995,1.000002,0.0,1.000002,0.999528,0.999484,bn584,10.0
4121,0.000147,0.000523,0.001222,1.0000010000000001,1.0000010000000001,0.0005449999999999999,0.002162,0.0,0.0,0.002728,1.0000010000000001,0.0,1.0000010000000001,0.99985,0.999857,bn584,11.0
4122,0.0,0.0002,0.000994,1.000001,1.000001,1e-06,0.0005729999999999999,0.0,0.0,0.0011949999999999999,1.000001,0.0,1.000001,1.000001,1.000001,bn584,12.0
4123,0.0,0.000109,0.000363,1.0,1.0,0.0,0.0002,0.0,0.0,0.000237,1.0,0.0,1.0,1.0,1.0,bn584,13.0
4124,0.0,0.0,1.7e-05,1.0,1.0,0.0,5.9e-05,0.0,0.0,0.000179,1.0,0.0,1.0,1.0,1.0,bn584,14.0
4125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn584,15.0
4126,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn584,16.0
4127,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn584,17.0
4128,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn584,18.0
